Počet osob v rodinných domech s technickým vybavením domů: plyn
Počet osob v bytových domech s technickým vybavením domů: plyn
Domy celkem - technické vybavení domů: ústřední topení 
Rodinné domy - technické vybavení domů: ústřední topení 
Bytové domy  - technické vybavení domů: ústřední topení 
Počet osob v domech celkem s technickým vybavením domů: ústřední topení 
Počet osob v rodinných domech s technickým vybavením domů: ústřední topení 
Počet osob v bytových domech s technickým vybavením domů: ústřední topení 
Neobydlené domy s byty celkem
Neobydlené rodinné domy 
Neobydlené bytové domy 
domacnosti.csv
kod_nadzsj_d
Hospodařící domácnosti v bytech celkem
Hospodařící domácnosti v bytech - počet členů domácnosti: 1
Hospodařící domácnosti v bytech - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: domácnosti jednotlivců
Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti
Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem  - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem  - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem  - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem  - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí  - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí  - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí  - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí  - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina se závislými dětmi
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina se závislými dětmi  - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina se závislými dětmi  - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina se závislými dětmi  - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem  - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem  - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem  - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem  - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec  - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec  - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec  - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec  - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka  - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka  - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka  - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka  - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 2 a více rodinami
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 2 a více rodinami - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 2 a více rodinami - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry  - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry  - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry  - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry  - počet členů domácnosti: 5 a více
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství  - počet členů domácnosti: 2
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství  - počet členů domácnosti: 3
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství  - počet členů domácnosti: 4
Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství  - počet členů domácnosti: 5 a více
statni_obcanstvi_narodnost.csv
kod_nadzsj_d
Obyvatelstvo celkem
Obyvatelstvo celkem - muži
Obyvatelstvo celkem - ženy
Obyvatelstvo - státní občanství: Česká republika - celkem
Obyvatelstvo - státní občanství: Česká republika - muži
Obyvatelstvo - státní občanství: Česká republika - ženy
Obyvatelstvo - státní občanství: Slovenská republika - celkem
Obyvatelstvo - státní občanství: Slovenská republika - muži
Obyvatelstvo - státní občanství: Slovenská  republika - ženy
zamestnani_postaveni_vek.csv
kod_nadzsj_d
Obyvatelstvo - zaměstnaní - celkem
Obyvatelstvo - zaměstnaní - postavení v zaměstnání: zaměstnanci - celkem
Obyvatelstvo - zaměstnaní - postavení v zaměstnání: zaměstnavatelé - celkem
Obyvatelstvo - zaměstnaní - postavení v zaměstnání: osoby pracující na vlastní účet - celkem
Obyvatelstvo - zaměstnaní - postavení v zaměstnání: nezjištěno - celkem
Obyvatelstvo - zaměstnaní - věk: 15 - 24  - celkem
Obyvatelstvo - zaměstnaní - věk: 25 - 34  - celkem
Obyvatelstvo - zaměstnaní - věk: 35 - 44  - celkem
Obyvatelstvo - zaměstnaní - věk: 45 - 54  - celkem
Obyvatelstvo - zaměstnaní - věk: 55 - 59  - celkem
Obyvatelstvo - zaměstnaní - věk: 60 - 64  - celkem
Obyvatelstvo - zaměstnaní - věk: 65 a více  - celkem
byty_druh_obdobi_vystavby.csv
kod_nadzsj_d
Obydlené byty celkem
Obydlené byty - období výstavby nebo rekonstrukce domu: 1919 a dříve
Obydlené byty - období výstavby nebo rekonstrukce domu: 1920 - 1945
Obydlené byty - období výstavby nebo rekonstrukce domu: 1946 - 1970
Obydlené byty - období výstavby nebo rekonstrukce domu: 1971 - 1980
Obydlené byty - období výstavby nebo rekonstrukce domu: 1981 - 1990
Obydlené byty - období výstavby nebo rekonstrukce domu: 1991 - 2000
Obydlené byty - období výstavby nebo rekonstrukce domu: 2001 - 2010
Obydlené byty - období výstavby nebo rekonstrukce domu: 2011 - 2015
Obydlené byty - období výstavby nebo rekonstrukce domu: 2016 a později
Obydlené byty - období výstavby nebo rekonstrukce domu: nezjištěno
Obydlené byty  v rodinných domech
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1919 a dříve
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1920 - 1945
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1946 - 1970
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1971 - 1980
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1981 - 1990
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 1991 - 2000
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 2001 - 2010
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 2011 - 2015
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: 2016 a později
Obydlené byty v rodinných domech - období výstavby nebo rekonstrukce domu: nezjištěno
Obydlené byty  v bytových domech
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1919 a dříve
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1920 - 1945
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1946 - 1970
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1971 - 1980
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1981 - 1990
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 1991 - 2000
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 2001 - 2010
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 2011 - 2015
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: 2016 a později
Obydlené byty v bytových domech - období výstavby nebo rekonstrukce domu: nezjištěno
Obydlené byty v ostatních budovách
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1919 a dříve
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1920 - 1945
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1946 - 1970
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1971 - 1980
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1981 - 1990
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 1991 - 2000
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 2001 - 2010
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 2011 - 2015
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: 2016 a později
Obydlené byty v ostatních budovách - období výstavby nebo rekonstrukce domu: nezjištěno
vzdelani_pohlavi.csv
kod_nadzsj_d
Obyvatelstvo - věk: 15 a více - celkem
Obyvatelstvo - věk: 15 a více - muži
Obyvatelstvo - věk: 15 a více - ženy
"Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: bez vzdělání, neúplné vzdělání, základní vzdělání - celkem"
"Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: bez vzdělání, neúplné vzdělání, základní vzdělání - muži"
"Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: bez vzdělání, neúplné vzdělání, základní vzdělání - ženy"
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: - střední vč. vyučení bez maturity - celkem
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: - střední vč. vyučení bez maturity - muži
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: - střední vč. vyučení bez maturity - ženy
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: - střední s maturitou vč. nástavbového a pomaturitního - celkem
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: - střední s maturitou vč. nástavbového a pomaturitního - muži
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: - střední s maturitou vč. nástavbového a pomaturitního - ženy
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: VOŠ a konzervatoř - celkem
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: VOŠ a konzervatoř - muži
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: VOŠ a konzervatoř - ženy
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání:  vysokoškolské - celkem
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání:  vysokoškolské - muži
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání:  vysokoškolské- ženy
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: nezjištěno - celkem
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: nezjištěno - muži
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: nezjištěno - ženy
statni_obcanstvi.csv
kod_nadzsj_d
Obyvatelstvo celkem
Obyvatelstvo celkem - muži
Obyvatelstvo celkem - ženy
Obyvatelstvo - státní občanství: Česká republika - celkem
Obyvatelstvo - státní občanství: Česká republika - muži
Obyvatelstvo - státní občanství: Česká republika - ženy
Obyvatelstvo - státní občanství: Slovenská republika - celkem
Obyvatelstvo - státní občanství: Slovenská republika - muži
Obyvatelstvo - státní občanství: Slovenská  republika - ženy
Obyvatelstvo - státní občanství: země EU mimo ČR - celkem
Obyvatelstvo - státní občanství: země EU mimo ČR - muži
Obyvatelstvo - státní občanství: země EU mimo ČR - ženy
Obyvatelstvo - bez státního občanství - celkem
Obyvatelstvo - bez státního občanství - muži
Obyvatelstvo - bez státního občanství - ženy
Obyvatelstvo - státní občanství: nezjištěno - celkem
Obyvatelstvo - státní občanství: nezjištěno - muži
Obyvatelstvo - státní občanství: nezjištěno - ženy
ekonomicka_aktivita_pohlavi.csv
kod_nadzsj_d
Obyvatelstvo - pracovní síla - celkem
Obyvatelstvo - pracovní síla - muži
Obyvatelstvo - pracovní síla - ženy
Obyvatelstvo - ekon. aktivita: zaměstnaní - celkem
Obyvatelstvo - ekon. aktivita: zaměstnaní - muži
Obyvatelstvo - ekon. aktivita: zaměstnaní - ženy
Obyvatelstvo - ekon. aktivita: pracující žáci a studenti - celkem
Obyvatelstvo - ekon. aktivita: pracující žáci a studenti - muži
Obyvatelstvo - ekon. aktivita: pracující žáci a studenti - ženy
Obyvatelstvo - ekon. aktivita: pracující důchodci - celkem
Obyvatelstvo - ekon. aktivita: pracující důchodci - muži
Obyvatelstvo - ekon. aktivita: pracující důchodci - ženy
Obyvatelstvo - ekon. aktivita: osoby na mateřské dovolené - celkem
Obyvatelstvo - ekon. aktivita: osoby na mateřské dovolené - muži
Obyvatelstvo - ekon. aktivita: osoby na mateřské dovolené - ženy
Obyvatelstvo - ekon. aktivita: nezaměstnaní - celkem
Obyvatelstvo - ekon. aktivita: nezaměstnaní - muži
Obyvatelstvo - ekon. aktivita: nezaměstnaní - ženy
Obyvatelstvo - mimo pracovní sílu - celkem
Obyvatelstvo - mimo pracovní sílu - muži
Obyvatelstvo - mimo pracovní sílu - ženy
Obyvatelstvo - ekon. aktivita: nepracující důchodci - celkem
Obyvatelstvo - ekon. aktivita: nepracující důchodci - muži
Obyvatelstvo - ekon. aktivita: nepracující důchodci - ženy
Obyvatelstvo - ekon. aktivita: ostatní s vlastním zdrojem obživy - celkem
Obyvatelstvo - ekon. aktivita: ostatní s vlastním zdrojem obživy - muži
Obyvatelstvo - ekon. aktivita: ostatní s vlastním zdrojem obživy - ženy
Obyvatelstvo - ekon. aktivita: osoby na rodičovské dovolené - celkem
Obyvatelstvo - ekon. aktivita: osoby na rodičovské dovolené - muži
Obyvatelstvo - ekon. aktivita: osoby na rodičovské dovolené - ženy
"Obyvatelstvo - ekon. aktivita: osoby v domácnosti, děti předškolního věku, ostatní závislé osoby - celkem"
"Obyvatelstvo - ekon. aktivita: osoby v domácnosti, děti předškolního věku, ostatní závislé osoby - muži"
"Obyvatelstvo - ekon. aktivita: osoby v domácnosti, děti předškolního věku, ostatní závislé osoby - ženy"
"Obyvatelstvo - ekon. aktivita: žáci, studenti - celkem"
"Obyvatelstvo - ekon. aktivita: žáci, studenti - muži"
"Obyvatelstvo - ekon. aktivita: žáci, studenti - ženy"
Obyvatelstvo - ekon. aktivita: nezjištěno - celkem
Obyvatelstvo - ekon. aktivita: nezjištěno - muži
Obyvatelstvo - ekon. aktivita: nezjištěno - ženy
rodinny_stav_pohlavi.csv
kod_nadzsj_d
Obyvatelstvo celkem
Obyvatelstvo celkem - muži
Obyvatelstvo celkem - ženy
Obyvatelstvo - rodinný stav: svobodní  - celkem
Obyvatelstvo - rodinný stav: svobodní  - muži
Obyvatelstvo - rodinný stav: svobodní  - ženy
"Obyvatelstvo - rodinný stav: ženatí, vdané - celkem"
"Obyvatelstvo - rodinný stav: ženatí, vdané - muži"
"Obyvatelstvo - rodinný stav: ženatí, vdané - ženy"
Obyvatelstvo - rodinný stav: rozvedení - celkem
Obyvatelstvo - rodinný stav: rozvedení - muži
Obyvatelstvo - rodinný stav: rozvedení - ženy
Obyvatelstvo - rodinný stav: ovdovělí - celkem
Obyvatelstvo - rodinný stav: ovdovělí - muži
Obyvatelstvo - rodinný stav: ovdovělí - ženy
Obyvatelstvo - rodinný stav: nezjištěno - celkem
Obyvatelstvo - rodinný stav: nezjištěno - muži
Obyvatelstvo - rodinný stav: nezjištěno - ženy
pobyt_pohlavi.csv
kod_nadzsj_d
Obyvatelstvo celkem
Obyvatelstvo celkem - muži
Obyvatelstvo celkem - ženy
Obyvatelstvo - s trvalým pobytem - celkem
Obyvatelstvo - s trvalým pobytem - muži
 Obyvatelstvo - s trvalým pobytem - ženy
Obyvatelstvo - s dlouhodobým pobytem - celkem
Obyvatelstvo - s dlouhodobým pobytem - muži
Obyvatelstvo - s dlouhodobým pobytem - ženy
Obyvatelstvo - bydliště po narození v obci obvyklého bydliště -  celkem
Obyvatelstvo - bydliště po narození v obci obvyklého bydliště - muži
Obyvatelstvo - bydliště po narození v obci obvyklého bydliště - ženy
Obyvatelstvo - bydlící před rokem ve stejné obci - celkem
Obyvatelstvo - bydlící před rokem ve stejné obci - muži
Obyvatelstvo - bydlící před rokem ve stejné obci - ženy
Obyvatelstvo - bydlící v bytech - celkem
Obyvatelstvo - bydlící v bytech - muži
Obyvatelstvo - bydlící v bytech - ženy
Obyvatelstvo - bydlící v zařízeních - celkem
Obyvatelstvo - bydlící v zařízeních - muži
Obyvatelstvo - bydlící v zařízeních - ženy
Obyvatelstvo - bydlící mimo byty a zařízení - celkem
Obyvatelstvo - bydlící mimo byty a zařízení - muži
Obyvatelstvo - bydlící mimo byty a zařízení - ženy
nabozenstvi_pohlavi.csv
kod_nadzsj_d
Obyvatelstvo celkem
Obyvatelstvo celkem - muži
Obyvatelstvo celkem - ženy
"Obyvatelstvo - náboženská víra: věřící - nehlásící se k církvi, náboženské společnosti nebo směru - celkem"
"Obyvatelstvo - náboženská víra: věřící - nehlásící se k církvi, náboženské společnosti nebo směru - muži"
"Obyvatelstvo - náboženská víra: věřící - nehlásící se k církvi, náboženské společnosti nebo směru - ženy"
"Obyvatelstvo - náboženská víra: věřící - hlásící se k církvi, náboženské společnosti nebo směru - celkem"
"Obyvatelstvo - náboženská víra: věřící - hlásící se k církvi, náboženské společnosti nebo směru - muži"
"Obyvatelstvo - náboženská víra: věřící - hlásící se k církvi, náboženské společnosti nebo směru - ženy"
Obyvatelstvo - náboženská víra: bez náboženské víry - celkem
Obyvatelstvo - náboženská víra: bez náboženské víry - muži
Obyvatelstvo - náboženská víra: bez náboženské víry - ženy
Obyvatelstvo - náboženská víra: neuvedeno - celkem
Obyvatelstvo - náboženská víra: neuvedeno - muži
Obyvatelstvo - náboženská víra: neuvedeno - ženy
zamestnani_ek_cinnost_pohlavi.csv
kod_nadzsj_d
Obyvatelstvo - zaměstnaní - celkem
Obyvatelstvo - zaměstnaní - muži
Obyvatelstvo - zaměstnaní - ženy
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: zemědělství, lesnictví ,rybářství - celkem"
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: průmysl - celkem
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: stavebnictví - celkem
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: velkoobchod a maloobchod, opravy a údržba motorových vozidel - celkem"
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: doprava a skladování - celkem
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: ubytování, stravování a pohostinství - celkem"
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: informační a komunikační činnosti - celkem
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: peněžnictví a pojišťovnictví - celkem
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: činnosti v oblasti nemovitostí, profesní, věd. a tech. činnosti a administr. a podpůrné činnosti - celkem"
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: veřejná správa a obrana, povinné sociální zabezpečení - celkem"
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: vzdělávání - celkem
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: zdravotní a sociální péče - celkem
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: nezjištěno - celkem
"Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: bez vzdělání,základní vč. nedokončeného - celkem"
"Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: bez vzdělání,základní vč. nedokončeného - muži"
"Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: bez vzdělání,základní vč. nedokončeného - ženy"
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: střední vč. vyučení (bez maturity) - celkem
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: střední vč. vyučení (bez maturity) - muži
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: střední vč. vyučení (bez maturity) - ženy
"Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: úplné střední (s maturitou), nástavbové, pomaturitní - celkem"
"Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: úplné střední (s maturitou), nástavbové, pomaturitní - muži"
"Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: úplné střední (s maturitou), nástavbové, pomaturitní - ženy"
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: vyšší odborné. konzervatoř - celkem
"Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: vyšší odborné¨, konzervatoř - muži"
"Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: vyšší odborné, konzervatoř - ženy"
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: vysokoškolské - celkem
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: vysokoškolské - muži
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: vysokoškolské - ženy
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: nezjištěno - celkem
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: nezjištěno - muži
Obyvatelstvo - zaměstnaní - nejvyšší dosažené vzdělání: nezjištěno - ženy
byty.csv
kod_nadzsj_d
Byty v domech celkem
 Byty v rodinných domech
Byty  v bytových domech
Obydlené  byty v domech celkem
Obydlené byty v rodinných domech
 Obydlené byty v bytových domech
Počet osob v bytech celkem
Počet osob v bytech v rodinných domech
Počet osob v bytech v bytových domech
 Obydlené byty v domech celkem - právní důvod užívání bytu: ve vlastním domě 
Obydlené byty v rodinných domech - právní důvod užívání bytu: ve vlastním domě
Obydlené byty v bytových domech - právní důvod užívání bytu: ve vlastním domě 
 Počet osob v bytech celkem  s právním důvodem užívání: ve vlastním domě 
Počet osob v bytech v rodinných domech - právní užívání bytu: ve vlastním domě 
Počet osob v bytech v bytových domech - právní užívání bytu: ve vlastním domě 
 Obydlené byty v domech celkem - právní důvod užívání bytu: v osobním vlastnictví
Obydlené byty v rodinných domech - právní důvod užívání bytu: v osobním vlastnictví
Obydlené byty v bytových domech - právní důvod užívání bytu: v osobním vlastnictví
 Počet osob v bytech celkem  s právním důvodem užívání: v osobním vlastnictví
Počet osob v bytech v rodinných domech - právní užívání bytu: v osobním vlastnictví
Počet osob v bytech v bytových domech - právní užívání bytu: v osobním vlastnictví
 Obydlené byty v domech celkem - právní důvod užívání bytu: nájemní  / pronajatý
Obydlené byty v rodinných domech - právní důvod užívání bytu: nájemní / pronajatý
Obydlené byty v bytových domech - právní důvod užívání bytu: nájemní / pronajatý
 Počet osob v bytech celkem  s právním důvodem užívání: nájemní / pronajatý
Počet osob v bytech v rodinných domech - právní užívání bytu: nájemní / pronajatý
Počet osob v bytech v bytových domech - právní užívání bytu: nájemní / pronajatý
 Obydlené byty v domech celkem - právní důvod užívání bytu: družstevní
Obydlené byty v rodinných domech - právní důvod užívání bytu: družstevní
Obydlené byty v bytových domech - právní důvod užívání bytu: družstevní
 Počet osob v bytech celkem  s právním důvodem užívání: družstevní
Počet osob v bytech v rodinných domech - právní užívání bytu: družstevní
Počet osob v bytech v bytových domech - právní užívání bytu: družstevní
" Obydlené byty v domech celkem s materiálem nosných zdí: z kamene, cihel, tvárnic "
" Obydlené byty  v rodinných domech s materiálem nosných zdí: z kamene, cihel, tvárnic "
" Obydlené byty  v bytových domech s materiálem nosných zdí: z kamene, cihel, tvárnic "
"Počet osob v bytech v domech  s materiálem nosných zdí: z kamene, cihel, tvárnic "
"Počet osob v bytech v rodinných domech  s materiálem nosných zdí: z kamene, cihel, tvárnic "
"Počet osob v bytech v bytových domech  s materiálem nosných zdí: z kamene, cihel, tvárnic "
 Obydlené byty v domech celkem s materiálem nosných zdí: ze stěnových panelů
 Obydlené byty  v rodinných domech s materiálem nosných zdí: ze stěnových panelů
